task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0143,MATH500,test/counting_and_probability/159.json,Counting & Probability,5,128,128,99,227,0,0,0,0,,,99,127,1507,127,127,7427,7554,7554,779.528,17.0998,True,4,571,0,3.8097209403489676,0.5043316044941709,0.02999780267991313,28.778631983396103,4.1458032000000005,4.14187250996016,0.0987712,0.10768525896414344,0.4094859570278401,0.4460186138315266,44.741,44.708199203187256,44.741,66.21875,1061.58984375,1061.58984375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0143/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0143/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0143/runner.log,NA,28800,NA,28800,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0144,MATH500,test/precalculus/477.json,Precalculus,3,128,128,118,246,0,0,0,0,,,118,127,1503,129,129,7417,7546,7546,914.729,17.1228,True,4,395,0,3.752953385812337,0.49734341184897124,0.029550814061514465,28.319786249339895,4.1432705238467555,4.131839622641509,0.093869429241595,0.13552122641509434,0.38892643926701925,0.559951973010858,44.75689366692729,44.74952437106918,44.762,66.41796875,1061.2421875,1061.2421875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0144/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0144/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0144/runner.log,NA,3 \sqrt{5},NA,3\sqrt{5},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0145,MATH500,test/precalculus/43.json,Precalculus,1,128,128,88,216,0,0,0,0,,,88,127,1498,128,128,7434,7562,7562,687.5,17.0837,True,4,297,0,3.6315110033036144,0.4802315529362092,0.02859457482916232,27.461486206981935,4.149322809786898,4.129185840707965,0.07071191791633781,0.12953982300884956,0.2934065739340393,0.5348940029759575,44.796,44.74954867256637,44.796,65.8671875,1061.04296875,1061.04296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0145/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0145/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0145/runner.log,NA,"(15,-29)",NA,"(15,-29)",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0146,MATH500,test/intermediate_algebra/1408.json,Intermediate Algebra,5,128,128,97,225,0,0,0,0,,,97,127,1512,128,128,7422,7550,7550,757.812,17.1113,True,4,394,0,3.4900305247311674,0.46225569863988974,0.027480555312843838,26.349730461720313,4.14412578125,4.134822134387352,0.09574218749999999,0.1340877470355731,0.3967676675720214,0.5544289843928197,44.782,44.728316996047425,44.782,66.34765625,1061.36328125,1061.36328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0146/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0146/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0146/runner.log,NA,-2,NA,-2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0147,MATH500,test/algebra/1519.json,Algebra,3,128,128,57,185,0,0,0,0,,,57,127,1487,127,127,7477,7604,7604,448.819,16.9854,True,4,394,0,3.7988808648617347,0.4995898033747678,0.029912447754816808,28.886690096408632,4.1429587712206954,4.139619741100324,0.09221907841552142,0.09714077669902912,0.3820598397954736,0.4021258768891193,44.770561843168956,44.74151537216829,44.775,66.3984375,1061.4296875,1061.4296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0147/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0147/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0147/runner.log,NA,\frac{\sqrt{3}}{3},NA,\frac{\sqrt{3}}{3},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0148,MATH500,test/intermediate_algebra/966.json,Intermediate Algebra,5,128,128,87,215,0,0,0,0,,,87,127,1505,128,128,7430,7558,7558,679.688,17.0929,True,4,386,0,3.5168984396892515,0.46532130718301823,0.027692113698340563,26.580718407171364,4.141456848772763,4.126239165329053,0.10494695170229612,0.1432712680577849,0.43463327188529866,0.5911715175263893,44.79438163103721,44.74150561797753,44.79438163103721,66.24609375,1061.4296875,1061.4296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0148/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0148/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0148/runner.log,NA,16,NA,16,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0149,MATH500,test/algebra/988.json,Algebra,1,128,128,69,197,0,0,0,0,,,69,127,1539,128,128,7437,7565,7565,539.062,17.0768,True,4,316,0,3.3310942637904573,0.4403297110099745,0.026229088691263443,25.19972810557481,4.1510984126984125,4.143880784313725,0.06344444444444444,0.0883349019607843,0.26336413262786595,0.3660493028195309,44.775,44.723579607843135,44.775,65.78125,1060.73828125,1060.73828125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0149/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0149/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0149/runner.log,NA,11,NA,11,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0150,MATH500,test/number_theory/931.json,Number Theory,2,128,128,97,225,0,0,0,0,,,97,127,1600,129,129,7404,7533,7533,751.938,17.1529,True,4,302,0,3.7583453100233197,0.4989174711301367,0.029593270157663935,28.31161522040567,4.140985781990521,4.13482057416268,0.0924739336492891,0.13287320574162678,0.382933244446441,0.5494068648554291,44.775,44.71711004784689,44.775,66.17578125,1061.31640625,1061.31640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0150/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0150/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0150/runner.log,NA,49,NA,49,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0151,MATH500,test/intermediate_algebra/964.json,Intermediate Algebra,5,128,128,263,391,0,0,0,0,,,263,127,1669,373,373,7416,7789,7789,705.094,17.1251,True,4,332,0,3.678327585952378,0.4722464483184463,0.0289632093382077,28.650493566983073,4.147147915027538,4.147039808917198,0.0826829268292683,0.08553343949044587,0.34289832760837446,0.3547105785604893,44.769415420928404,44.75340605095541,44.775,66.04296875,1061.1640625,1061.1640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0151/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0151/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0151/runner.log,NA,1,NA,1,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0152,MATH500,test/precalculus/986.json,Precalculus,5,128,128,213,341,0,0,0,0,,,213,127,1506,251,251,7426,7677,7677,848.606,17.1021,True,4,301,0,3.7033080407718155,0.48239000140312827,0.029159905832848942,28.430295829005225,4.140436763550668,4.136734758511481,0.10581853888452475,0.10330878859857483,0.4381349686627022,0.42736105665543905,44.789,44.81918368962787,44.81918368962787,66.03515625,1061.33203125,1061.33203125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0152/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0152/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0152/runner.log,NA,144,NA,144,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0153,MATH500,test/geometry/172.json,Geometry,5,128,128,120,248,0,0,0,0,,,120,127,1520,128,128,7470,7598,7598,937.5,17.0013,True,4,532,0,3.863784386622936,0.5085265052149166,0.030423499107267216,29.35703376956107,4.139027530364372,4.133659217877095,0.09941052631578948,0.11755307262569832,0.4114629052290646,0.48592434224899345,44.85622591093117,44.851,44.865,66.1953125,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0153/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0153/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0153/runner.log,NA,8,NA,8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0154,MATH500,test/counting_and_probability/230.json,Counting & Probability,4,128,128,126,254,0,0,0,0,,,126,109,1680,130,130,6369,6499,6499,969.231,17.1141,False,4,418,0,3.0984657998277996,0.4767603938802585,0.028426291741539447,20.136929233080867,4.145108108108108,4.147849282296651,0.08756756756756756,0.0626658692185008,0.36297703433162887,0.25992858066245433,44.893,44.808062998405106,44.893,66.35546875,1061.609375,1061.609375,15,15,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0154/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0154/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0154/runner.log,NA,\frac{2}{21},NA,\frac{2}{21},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0155,MATH500,test/geometry/880.json,Geometry,5,128,128,183,311,0,0,0,0,,,183,127,1665,252,252,7433,7685,7685,726.19,17.086,True,4,481,0,3.265480946709382,0.4249161934560029,0.025712448399286474,25.095221075461602,4.155,4.1450047656870534,0.06186524822695035,0.07492057188244639,0.2570501063829787,0.31054612750073973,44.8333317572892,44.79622795869738,44.8333317572892,65.8828125,1061.2109375,1061.2109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0155/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0155/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0155/runner.log,NA,2\sqrt{113},NA,2\sqrt{113},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0156,MATH500,test/counting_and_probability/803.json,Counting & Probability,4,128,128,93,221,0,0,0,0,,,93,127,1676,129,129,7424,7553,7553,720.93,17.1067,True,4,423,0,3.9871585140293764,0.5278907075373198,0.03139494892936517,30.11500825646388,4.139711217183771,4.13366851704996,0.08535322195704056,0.1073473433782712,0.35333769035833695,0.44373833371171123,44.844,44.80511498810468,44.844,66.19140625,1061.265625,1061.265625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0156/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0156/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0156/runner.log,NA,\frac{1}{4},NA,\frac{1}{4},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0157,MATH500,test/precalculus/117.json,Precalculus,3,128,128,233,361,0,0,0,0,,,233,127,1695,252,252,7425,7677,7677,924.603,17.1044,True,4,474,0,3.914549189241043,0.5099061077557696,0.030823221962527896,30.051994125803486,4.139027646129541,4.143690476190477,0.09260189573459716,0.07360714285714284,0.38328180652950294,0.30500521683673465,44.851,44.80283333333333,44.851,66.375,1061.6796875,1061.6796875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0157/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0157/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0157/runner.log,NA,30^\circ,NA,30^\circ,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0158,MATH500,test/intermediate_algebra/1410.json,Intermediate Algebra,2,128,128,85,213,0,0,0,0,,,85,127,1677,129,129,7428,7557,7557,658.915,17.0975,True,4,350,0,3.5804151292309068,0.4737878958887001,0.028192245112054384,27.057197131597963,4.143416865552903,4.137463007159904,0.08683691328560064,0.09464916467780429,0.3598015310601127,0.3916074175130011,44.847530628480506,44.79828878281623,44.858,66.46875,1061.6875,1061.6875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0158/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0158/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0158/runner.log,NA,\frac65,NA,\frac65,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0159,MATH500,test/algebra/2570.json,Algebra,4,128,128,62,190,0,0,0,0,,,62,127,1733,128,128,7423,7551,7551,484.375,17.109,True,4,460,0,3.606045806443385,0.47755870830928154,0.02839406146805815,27.229251884454,4.139093385214007,4.1382666666666665,0.09043891050583658,0.0782,0.3743350962406698,0.3236124533333333,44.844,44.782,44.844,66.43359375,1061.578125,1061.578125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0159/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0159/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0159/runner.log,NA,2107,NA,2107,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0160,MATH500,test/algebra/621.json,Algebra,4,128,128,90,218,0,0,0,0,,,90,127,1680,129,129,7422,7551,7551,697.674,17.1113,True,4,364,0,3.4978503562047507,0.4632300829300425,0.027542128789013784,26.412268039702074,4.148594043887147,4.135443661971831,0.056142633228840125,0.09675978090766822,0.23291299382130679,0.4001446226883995,44.82063166144201,44.75134115805947,44.824,66.19140625,1061.65625,1061.65625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0160/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0160/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0160/runner.log,NA,3.21,NA,3.21,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0161,MATH500,test/number_theory/521.json,Number Theory,2,128,128,62,190,0,0,0,0,,,62,127,1687,129,129,7421,7550,7550,480.62,17.1136,True,4,445,0,3.5460386961319097,0.4696739994876702,0.02792156453647173,26.772592155795916,4.142081060015589,4.13396,0.07429228371005456,0.09996000000000001,0.3077246612607217,0.41323064160000006,44.79953546375682,44.73624,44.79953546375682,65.97265625,1061.08203125,1061.08203125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0161/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0161/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0161/runner.log,NA,18,NA,18,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0162,MATH500,test/algebra/1255.json,Algebra,2,128,128,47,175,0,0,0,0,,,47,127,1692,129,129,7430,7559,7559,364.341,17.0929,True,4,329,0,3.5339018239873816,0.46750917105270295,0.027825998614073873,26.71276388752062,4.137108832807571,4.136812302839116,0.09076971608832807,0.08831940063091483,0.3755241941804575,0.3653607831093453,44.782,44.734,44.782,66.125,1061.296875,1061.296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0162/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0162/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0162/runner.log,NA,6,NA,6,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0163,MATH500,test/prealgebra/1655.json,Prealgebra,5,128,128,90,218,0,0,0,0,,,90,127,1676,129,129,7430,7559,7559,697.674,17.0929,True,4,391,0,3.954840307047086,0.5231962305922855,0.03114047485863847,29.894637880968922,4.138197028928851,4.1400393081761,0.08400156372165754,0.08540251572327044,0.34761502141834083,0.3535697721114671,44.78571618451915,44.750239779874214,44.789,66.26953125,1061.20703125,1061.20703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0163/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0163/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0163/runner.log,NA,\dfrac{17}{50},NA,\frac{17}{50},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
