task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0238,MATH500,test/intermediate_algebra/337.json,Intermediate Algebra,1,256,256,84,340,0,0,0,0,,,84,255,1509,136,136,17073,17209,17209,617.647,14.9359,True,4,613,0,6.286614807398802,0.3653097104653845,0.02465339140156393,108.18635422052598,3.8734979919678714,3.920991049633849,0.03615261044176707,0.023399511798209927,44.013248995983936,44.038772172497964,44.045,34.8203125,1003.578125,1003.578125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/runner.log,NA,22,NA,22,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0239,MATH500,test/algebra/975.json,Algebra,5,256,256,85,341,0,0,0,0,,,85,255,5961,137,137,17095,17232,17232,620.438,14.9166,True,4,688,0,5.833626709973196,0.3385345119529478,0.022876967490090966,100.52505546625812,3.8811827868852458,3.892722408026756,0.049259016393442615,0.04339799331103679,43.318600819672135,43.67590635451505,43.67590635451505,34.75,1003.79296875,1003.79296875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/runner.log,NA,-4,NA,-4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0240,MATH500,test/geometry/229.json,Geometry,5,256,256,146,402,0,0,0,0,,,146,255,6016,260,260,17074,17334,17334,561.538,14.935,True,4,803,0,6.0640162303807115,0.34983363507446125,0.023780455805414553,105.11365733741926,3.913318032786885,3.88226582278481,0.03694098360655738,0.1009620253164557,43.101573770491804,43.611632911392405,43.611632911392405,35.07421875,1004.02734375,1004.02734375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/runner.log,NA,16,NA,16,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0241,MATH500,test/prealgebra/874.json,Prealgebra,4,256,256,265,521,0,0,0,0,,,265,255,1533,384,384,17095,17479,17479,690.104,14.9166,True,4,750,0,5.693466699431304,0.32573183245216,0.022327320389926682,99.51610443935975,3.884292763157895,3.872724196277496,0.11532236842105263,0.0799746192893401,43.67198355263158,43.908915397631134,43.908915397631134,35.203125,1004.125,1004.125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/runner.log,NA,116,NA,116,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0242,MATH500,test/algebra/1143.json,Algebra,5,256,256,81,337,0,0,0,0,,,81,255,1599,141,141,17053,17194,17194,574.468,14.9534,True,4,652,0,6.157484649675273,0.3581182185457295,0.02414699862617754,105.87179106651664,3.86590549273021,3.8744209245742094,0.08743537964458806,0.09702270884022708,43.94803150242326,44.051280616382805,44.052,35.3671875,1004.1953125,1004.1953125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0243,MATH500,test/algebra/2626.json,Algebra,5,256,256,114,370,0,0,0,0,,,114,255,6439,141,141,17042,17183,17183,808.511,14.963,True,4,903,0,6.844583004098911,0.39833457510905607,0.026841501976858473,117.61046975943158,3.8892023217247096,3.8689056451612904,0.04296517412935324,0.03735645161290323,43.16664096185738,43.620570161290324,43.620570161290324,34.8671875,1003.81640625,1003.81640625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/runner.log,NA,"\$32,\!348",NA,"\32,348",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0244,MATH500,test/geometry/254.json,Geometry,2,256,256,77,333,0,0,0,0,,,77,255,1545,139,139,17115,17254,17254,553.957,14.8992,True,4,848,0,6.968526964427914,0.4038789245640381,0.027327556723246722,120.23496424423924,3.8774791154791153,3.88382385908727,0.08781326781326781,0.06817053642914332,43.65164619164619,43.854570056044835,43.854570056044835,34.88671875,1003.87109375,1003.87109375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0244/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0244/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0244/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0245,MATH500,test/prealgebra/1251.json,Prealgebra,5,256,256,71,327,0,0,0,0,,,71,255,4303,162,162,17076,17238,17238,438.272,14.9332,True,4,793,0,4.84520851850497,0.28107718520158775,0.019000817719627333,83.52170444198867,3.8963395784543327,3.8736856435643565,0.018339578454332553,0.0786881188118812,43.62138095238095,43.74626485148515,43.74626485148515,34.6875,1003.828125,1003.828125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0245/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0245/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0245/runner.log,NA,8,NA,8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0246,MATH500,test/intermediate_algebra/1210.json,Intermediate Algebra,4,256,256,126,382,0,0,0,0,,,126,255,4972,139,139,17017,17156,17156,906.475,14.985,True,4,585,0,4.760024119351797,0.27745535785449976,0.01866676125235999,81.66297379159943,3.875350119904077,3.867921285140562,0.050026378896882495,0.08971967871485943,43.336354916067144,43.62092128514056,43.62092128514056,34.875,1003.94140625,1003.94140625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0246/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0246/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0246/runner.log,NA,-13x+3,NA,-13x+3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0247,MATH500,test/algebra/1787.json,Algebra,2,256,256,100,356,0,0,0,0,,,100,255,5227,138,138,17056,17194,17194,724.638,14.9508,True,4,871,0,5.622164873265901,0.32698411499743524,0.022047705385356473,96.6675028309339,3.9071157580283793,3.91224394184168,0.02321359223300971,0.019264943457189015,43.181964152352506,43.55369466882068,43.55369466882068,34.8671875,1003.6484375,1003.6484375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0247/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0247/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0247/runner.log,NA,8,NA,8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0248,MATH500,test/intermediate_algebra/1123.json,Intermediate Algebra,3,256,256,79,335,0,0,0,0,,,79,255,1564,133,133,17064,17197,17197,593.985,14.9437,True,4,643,0,4.32136992042919,0.2512862662341798,0.016946548707565453,74.31459852162078,3.8630674846625768,3.867558312655087,0.04739877300613497,0.09793300248138957,43.57753374233128,43.775454094292805,43.775454094292805,34.92578125,1003.96875,1003.96875,32,32,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0248/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0248/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0248/runner.log,NA,\frac{10}{11},NA,\frac{10}{11},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0249,MATH500,test/precalculus/920.json,Precalculus,4,256,256,108,364,0,0,0,0,,,108,255,1570,140,140,17034,17174,17174,771.429,14.9701,True,4,697,0,4.481793181679323,0.2609638512681567,0.017575659535997344,76.9703161021607,3.8639656750572082,3.900092667203868,0.09867963386727689,0.01899838839645447,43.737100686498856,43.86454633360193,43.86454633360193,35.0703125,1004.1875,1004.1875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0249/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0249/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0249/runner.log,NA,\begin{pmatrix} -1 & 0 \\ 0 & -1 \end{pmatrix},NA,\begin{pmatrix}-1&0\\0&-1\end{pmatrix},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0250,MATH500,test/number_theory/1065.json,Number Theory,4,256,256,79,335,0,0,0,0,,,79,255,5426,137,137,17010,17147,17147,576.642,14.9912,True,4,678,0,4.832373556924022,0.28182035090243324,0.018950484536956948,82.8607093805762,3.872602574416734,3.850237002025658,0.032741753821399835,0.08224780553679946,43.37844569589702,43.63637744767049,43.63637744767049,34.9453125,1004.0546875,1004.0546875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0250/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0250/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0250/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0251,MATH500,test/algebra/1934.json,Algebra,4,256,256,108,364,0,0,0,0,,,108,255,5480,139,139,17076,17215,17215,776.978,14.9332,True,4,711,0,4.739300281818409,0.2753006263037124,0.01858549130124866,81.58705435150391,3.8734711616571893,3.8527481662591687,0.04947766043866775,0.08941890790546048,42.97481722177092,43.43266585167074,43.43266585167074,35.1328125,1004.3046875,1004.3046875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0251/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0251/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0251/runner.log,NA,13,NA,13,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0252,MATH500,test/counting_and_probability/894.json,Counting & Probability,5,256,256,146,402,0,0,0,0,,,146,255,5937,258,258,17040,17298,17298,565.891,14.9648,True,4,825,0,4.146903733885541,0.2397331329567315,0.016262367583864866,71.73314078875208,3.8421309620048505,3.8879840255591054,0.06799272433306387,0.025761980830670925,42.88500404203718,43.414071086261984,43.414071086261984,34.72265625,1003.80859375,1003.80859375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0252/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0252/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0252/runner.log,NA,540,NA,540,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0253,MATH500,test/algebra/2064.json,Algebra,5,256,256,65,321,0,0,0,0,,,65,255,1558,136,136,17002,17138,17138,477.941,14.9982,True,4,608,0,4.592509548133711,0.26797231579727565,0.018009841365230237,78.70642863591554,3.8972261146496816,3.8549589614740367,0.015570063694267517,0.10868341708542714,43.46616242038217,43.851,43.851,34.83203125,1003.859375,1003.859375,32,32,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0253/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0253/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0253/runner.log,NA,81,NA,81,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0254,MATH500,test/prealgebra/1458.json,Prealgebra,3,256,256,58,314,0,0,0,0,,,58,255,1582,153,153,17067,17220,17220,379.085,14.9411,True,4,779,0,4.112474566919583,0.23881966126129983,0.016127351242821893,70.81681204235521,3.890545746388443,3.906202614379085,0.014090690208667735,0.004607843137254902,43.904,43.938,43.938,35.0859375,1004.07421875,1004.07421875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0254/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0254/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0254/runner.log,\frac{1}{8},\frac{1}{8},\frac{1}{8},\frac{1}{8},last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0255,MATH500,test/counting_and_probability/1009.json,Counting & Probability,5,256,256,103,359,0,0,0,0,,,103,255,5322,137,137,17062,17199,17199,751.825,14.9455,True,4,886,0,4.795845435201319,0.2788444348625687,0.018807237000789487,82.4837456400275,3.877722772277228,3.8734134615384614,0.07658415841584158,0.023392628205128205,43.36689108910891,43.64247115384616,43.64247115384616,34.8671875,1003.5859375,1003.5859375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0255/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0255/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0255/runner.log,NA,28,NA,28,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0256,MATH500,test/precalculus/452.json,Precalculus,2,256,256,95,351,0,0,0,0,,,95,255,1527,139,139,17027,17166,17166,683.453,14.9762,True,4,777,0,4.446955108206181,0.2590559890601294,0.01743903964002424,76.3364313874673,3.875926790024135,3.886840579710145,0.05826226870474658,0.028925925925925924,43.657962188254224,43.86306602254428,43.86306602254428,35.10546875,1004.015625,1004.015625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0256/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0256/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0256/runner.log,NA,\text{(E)},NA,\text{(e)},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0257,MATH500,test/prealgebra/1995.json,Prealgebra,3,256,256,67,323,0,0,0,0,,,67,255,4243,150,150,17039,17189,17189,446.667,14.9657,True,4,781,0,6.387441649119469,0.37160053808362725,0.025048790780860662,109.79373450671456,3.8774227381905524,3.8532800410818213,0.0542738190552442,0.09914789455665868,43.41742273819055,43.64952002738789,43.64952002738789,34.5,1003.859375,1003.859375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0257/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0257/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0257/runner.log,NA,\frac{8}{21},NA,\frac{8}{21},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0258,MATH500,test/geometry/473.json,Geometry,4,256,256,63,319,0,0,0,0,,,63,255,1682,124,124,17066,17190,17190,508.065,14.942,True,4,763,0,6.2447780937731725,0.36327970295364587,0.02448932585793401,107.34773543196084,3.8476255813953486,3.862149136577708,0.10247209302325581,0.06797252747252747,43.174490697674415,43.63218681318681,43.63218681318681,34.8984375,1003.87890625,1003.87890625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0258/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0258/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0258/runner.log,NA,864 \mbox{ inches}^2,NA,864\mbox{inches}^2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0259,MATH500,test/algebra/694.json,Algebra,3,256,256,111,367,0,0,0,0,,,111,255,1780,128,128,17011,17139,17139,867.188,14.9903,True,4,684,0,6.215180080355504,0.36263376395096003,0.024373255217080406,106.52197139721298,3.819729468599034,3.863867306155076,0.1643832528180354,0.059323741007194244,43.67020933977456,43.864,43.864,35.328125,1004.3359375,1004.3359375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0259/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0259/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0259/runner.log,NA,16,NA,16,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
