run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,action_text,action_name,action_arguments,gold_action,gold_arguments,action_valid,action_correct,action_schema_error,time_to_valid_action_ms,invalid_action_rate,valid_under_deadline,correct_under_deadline,action_budget_tokens
w3v2_030_always_max_b96_r1_d5000,2026-07-19T20:41:35+08:00,2026-07-19T20:41:38+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,603,781,41.105,1384,W3_action_always_max_b96_79d839fe87,NA,43.635,43.621,60.3,61.5,0,true,5000,true,none,"physical_run_id=w3v2_030_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,1337.0,0.0,true,true,96
w3v2_030_always_max_b96_r1_d10000,2026-07-19T20:41:35+08:00,2026-07-19T20:41:38+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,603,781,41.105,1384,W3_action_always_max_b96_79d839fe87,NA,43.635,43.621,60.3,61.5,0,true,10000,true,none,"physical_run_id=w3v2_030_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,1337.0,0.0,true,true,96
w3v2_001_balanced_b96_r1_d2000,2026-07-19T21:02:41+08:00,2026-07-19T21:02:45+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,886,886,68.154,1772,W3_action_balanced_b96_9996cd9b82,NA,30.551,31.033,30.7,37.6,0,true,2000,true,none,"physical_run_id=w3v2_001_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1699.0,0.0,true,true,96
w3v2_001_balanced_b96_r1_d5000,2026-07-19T21:02:41+08:00,2026-07-19T21:02:45+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,886,886,68.154,1772,W3_action_balanced_b96_9996cd9b82,NA,30.551,31.033,30.7,37.6,0,true,5000,true,none,"physical_run_id=w3v2_001_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1699.0,0.0,true,true,96
w3v2_001_balanced_b96_r1_d10000,2026-07-19T21:02:41+08:00,2026-07-19T21:02:45+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,886,886,68.154,1772,W3_action_balanced_b96_9996cd9b82,NA,30.551,31.033,30.7,37.6,0,true,10000,true,none,"physical_run_id=w3v2_001_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1699.0,0.0,true,true,96
w3v2_002_balanced_b96_r1_d2000,2026-07-19T21:02:45+08:00,2026-07-19T21:02:50+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,904,1076,67.25,1980,W3_action_balanced_b96_9996cd9b82,NA,31.05,31.945,36.9,38.8,0,true,2000,true,none,"physical_run_id=w3v2_002_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,1909.0,0.0,true,true,96
w3v2_002_balanced_b96_r1_d5000,2026-07-19T21:02:45+08:00,2026-07-19T21:02:50+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,904,1076,67.25,1980,W3_action_balanced_b96_9996cd9b82,NA,31.05,31.945,36.9,38.8,0,true,5000,true,none,"physical_run_id=w3v2_002_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,1909.0,0.0,true,true,96
w3v2_002_balanced_b96_r1_d10000,2026-07-19T21:02:45+08:00,2026-07-19T21:02:50+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,904,1076,67.25,1980,W3_action_balanced_b96_9996cd9b82,NA,31.05,31.945,36.9,38.8,0,true,10000,true,none,"physical_run_id=w3v2_002_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,1909.0,0.0,true,true,96
w3v2_003_balanced_b96_r1_d2000,2026-07-19T21:02:50+08:00,2026-07-19T21:02:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,837,871,67.0,1708,W3_action_balanced_b96_9996cd9b82,NA,31.95,32.784,38.8,41.1,0,true,2000,true,none,"physical_run_id=w3v2_003_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1628.0,0.0,true,true,96
w3v2_003_balanced_b96_r1_d5000,2026-07-19T21:02:50+08:00,2026-07-19T21:02:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,837,871,67.0,1708,W3_action_balanced_b96_9996cd9b82,NA,31.95,32.784,38.8,41.1,0,true,5000,true,none,"physical_run_id=w3v2_003_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1628.0,0.0,true,true,96
w3v2_003_balanced_b96_r1_d10000,2026-07-19T21:02:50+08:00,2026-07-19T21:02:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,837,871,67.0,1708,W3_action_balanced_b96_9996cd9b82,NA,31.95,32.784,38.8,41.1,0,true,10000,true,none,"physical_run_id=w3v2_003_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,1628.0,0.0,true,true,96
w3v2_004_balanced_b96_r1_d2000,2026-07-19T21:02:54+08:00,2026-07-19T21:02:58+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,915,1605,66.875,2520,W3_action_balanced_b96_9996cd9b82,NA,32.796,33.454,40.7,41.1,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_004_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,2448.0,0.0,false,false,96
w3v2_004_balanced_b96_r1_d5000,2026-07-19T21:02:54+08:00,2026-07-19T21:02:58+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,915,1605,66.875,2520,W3_action_balanced_b96_9996cd9b82,NA,32.796,33.454,40.7,41.1,0,true,5000,true,none,"physical_run_id=w3v2_004_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,2448.0,0.0,true,true,96
w3v2_004_balanced_b96_r1_d10000,2026-07-19T21:02:54+08:00,2026-07-19T21:02:58+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,915,1605,66.875,2520,W3_action_balanced_b96_9996cd9b82,NA,32.796,33.454,40.7,41.1,0,true,10000,true,none,"physical_run_id=w3v2_004_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,2448.0,0.0,true,true,96
w3v2_005_balanced_b96_r1_d2000,2026-07-19T21:02:58+08:00,2026-07-19T21:03:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,895,1215,67.5,2110,W3_action_balanced_b96_9996cd9b82,NA,33.46,33.873,40.3,41.1,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_005_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,2041.0,0.0,false,false,96
w3v2_005_balanced_b96_r1_d5000,2026-07-19T21:02:58+08:00,2026-07-19T21:03:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,895,1215,67.5,2110,W3_action_balanced_b96_9996cd9b82,NA,33.46,33.873,40.3,41.1,0,true,5000,true,none,"physical_run_id=w3v2_005_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,2041.0,0.0,true,true,96
w3v2_005_balanced_b96_r1_d10000,2026-07-19T21:02:58+08:00,2026-07-19T21:03:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,895,1215,67.5,2110,W3_action_balanced_b96_9996cd9b82,NA,33.46,33.873,40.3,41.1,0,true,10000,true,none,"physical_run_id=w3v2_005_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,2041.0,0.0,true,true,96
w3v2_006_balanced_b96_r1_d2000,2026-07-19T21:03:03+08:00,2026-07-19T21:03:08+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,902,2815,67.024,3717,W3_action_balanced_b96_9996cd9b82,NA,33.879,34.274,41.1,41.9,0,false,2000,false,wrong_action_type,"physical_run_id=w3v2_006_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,3647.0,0.0,false,false,96
w3v2_006_balanced_b96_r1_d5000,2026-07-19T21:03:03+08:00,2026-07-19T21:03:08+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,902,2815,67.024,3717,W3_action_balanced_b96_9996cd9b82,NA,33.879,34.274,41.1,41.9,0,false,5000,false,wrong_action_type,"physical_run_id=w3v2_006_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,3647.0,0.0,true,false,96
w3v2_006_balanced_b96_r1_d10000,2026-07-19T21:03:03+08:00,2026-07-19T21:03:08+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,902,2815,67.024,3717,W3_action_balanced_b96_9996cd9b82,NA,33.879,34.274,41.1,41.9,0,false,10000,false,wrong_action_type,"physical_run_id=w3v2_006_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,3647.0,0.0,true,false,96
w3v2_007_balanced_b96_r1_d2000,2026-07-19T21:03:09+08:00,2026-07-19T21:03:13+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq728_budget96_temp0.0,tiny_schema_v2,w3v2_007,1,632,96,24,908,1607,66.958,2515,W3_action_balanced_b96_9996cd9b82,NA,34.274,34.624,41.5,42.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_007_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'safe_search' must have type boolean""","{""action"":""search_web"",""arguments"":{""query"":""Alice Chen biography"",""result_limit"":3,""safe_search"":""off""}}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": ""off""}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": false}",false,false,false,NA,1.0,false,false,96
w3v2_007_balanced_b96_r1_d5000,2026-07-19T21:03:09+08:00,2026-07-19T21:03:13+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq728_budget96_temp0.0,tiny_schema_v2,w3v2_007,1,632,96,24,908,1607,66.958,2515,W3_action_balanced_b96_9996cd9b82,NA,34.274,34.624,41.5,42.3,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_007_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'safe_search' must have type boolean""","{""action"":""search_web"",""arguments"":{""query"":""Alice Chen biography"",""result_limit"":3,""safe_search"":""off""}}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": ""off""}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": false}",false,false,false,NA,1.0,false,false,96
w3v2_007_balanced_b96_r1_d10000,2026-07-19T21:03:09+08:00,2026-07-19T21:03:13+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq728_budget96_temp0.0,tiny_schema_v2,w3v2_007,1,632,96,24,908,1607,66.958,2515,W3_action_balanced_b96_9996cd9b82,NA,34.274,34.624,41.5,42.3,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_007_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'safe_search' must have type boolean""","{""action"":""search_web"",""arguments"":{""query"":""Alice Chen biography"",""result_limit"":3,""safe_search"":""off""}}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": ""off""}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": false}",false,false,false,NA,1.0,false,false,96
w3v2_008_balanced_b96_r1_d2000,2026-07-19T21:03:13+08:00,2026-07-19T21:03:16+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_008,1,630,96,18,889,1208,67.111,2097,W3_action_balanced_b96_9996cd9b82,NA,34.624,34.912,41.5,42.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_008_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'favorites_only' must have type boolean""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":""true"",""name"":""Robert Wang""}}",search_contacts,"{""favorites_only"": ""true"", ""name"": ""Robert Wang""}",search_contacts,"{""favorites_only"": true, ""name"": ""Robert Wang""}",false,false,false,NA,1.0,false,false,96
