run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,answer,gold_answer,answer_correct,correct_under_deadline,reasoning_budget_tokens,output_truncated,energy_per_correct_answer_j
w2_014_always_max_b512_r1_d30000,2026-07-19T13:44:05+08:00,2026-07-19T13:44:12+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq617_budget512_temp0.0,gsm8k,w2_014,1,105,512,136,127,5643,41.493,5770,W2_reasoning_always_max_b512_68c280243b,NA,47.093,47.4,66.1,66.9,0,true,30000,true,none,,30,30,true,true,512,false,NA
w2_015_always_max_b512_r1_d5000,2026-07-19T13:44:13+08:00,2026-07-19T13:44:22+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq656_budget512_temp0.0,gsm8k,w2_015,1,144,512,180,242,7307,40.594,7549,W2_reasoning_always_max_b512_68c280243b,NA,47.414,47.912,65.7,68.8,0,false,5000,false,deadline_miss,,150,150,true,false,512,false,NA
w2_015_always_max_b512_r1_d10000,2026-07-19T13:44:13+08:00,2026-07-19T13:44:22+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq656_budget512_temp0.0,gsm8k,w2_015,1,144,512,180,242,7307,40.594,7549,W2_reasoning_always_max_b512_68c280243b,NA,47.414,47.912,65.7,68.8,0,true,10000,true,none,,150,150,true,true,512,false,NA
w2_015_always_max_b512_r1_d20000,2026-07-19T13:44:13+08:00,2026-07-19T13:44:22+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq656_budget512_temp0.0,gsm8k,w2_015,1,144,512,180,242,7307,40.594,7549,W2_reasoning_always_max_b512_68c280243b,NA,47.414,47.912,65.7,68.8,0,true,20000,true,none,,150,150,true,true,512,false,NA
w2_015_always_max_b512_r1_d30000,2026-07-19T13:44:13+08:00,2026-07-19T13:44:22+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq656_budget512_temp0.0,gsm8k,w2_015,1,144,512,180,242,7307,40.594,7549,W2_reasoning_always_max_b512_68c280243b,NA,47.414,47.912,65.7,68.8,0,true,30000,true,none,,150,150,true,true,512,false,NA
w2_016_always_max_b512_r1_d5000,2026-07-19T13:44:22+08:00,2026-07-19T13:44:27+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq630_budget512_temp0.0,gsm8k,w2_016,1,118,512,81,131,3391,41.864,3522,W2_reasoning_always_max_b512_68c280243b,NA,47.926,47.992,67.6,67.6,0,true,5000,true,none,,70,70,true,true,512,false,NA
w2_016_always_max_b512_r1_d10000,2026-07-19T13:44:22+08:00,2026-07-19T13:44:27+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq630_budget512_temp0.0,gsm8k,w2_016,1,118,512,81,131,3391,41.864,3522,W2_reasoning_always_max_b512_68c280243b,NA,47.926,47.992,67.6,67.6,0,true,10000,true,none,,70,70,true,true,512,false,NA
w2_016_always_max_b512_r1_d20000,2026-07-19T13:44:22+08:00,2026-07-19T13:44:27+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq630_budget512_temp0.0,gsm8k,w2_016,1,118,512,81,131,3391,41.864,3522,W2_reasoning_always_max_b512_68c280243b,NA,47.926,47.992,67.6,67.6,0,true,20000,true,none,,70,70,true,true,512,false,NA
w2_016_always_max_b512_r1_d30000,2026-07-19T13:44:22+08:00,2026-07-19T13:44:27+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq630_budget512_temp0.0,gsm8k,w2_016,1,118,512,81,131,3391,41.864,3522,W2_reasoning_always_max_b512_68c280243b,NA,47.926,47.992,67.6,67.6,0,true,30000,true,none,,70,70,true,true,512,false,NA
w2_017_always_max_b512_r1_d5000,2026-07-19T13:44:27+08:00,2026-07-19T13:44:32+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq623_budget512_temp0.0,gsm8k,w2_017,1,111,512,79,125,3234,40.937,3359,W2_reasoning_always_max_b512_68c280243b,NA,47.992,47.875,66.1,66.9,0,true,5000,true,none,,-3,-3,true,true,512,false,NA
w2_017_always_max_b512_r1_d10000,2026-07-19T13:44:27+08:00,2026-07-19T13:44:32+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq623_budget512_temp0.0,gsm8k,w2_017,1,111,512,79,125,3234,40.937,3359,W2_reasoning_always_max_b512_68c280243b,NA,47.992,47.875,66.1,66.9,0,true,10000,true,none,,-3,-3,true,true,512,false,NA
w2_017_always_max_b512_r1_d20000,2026-07-19T13:44:27+08:00,2026-07-19T13:44:32+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq623_budget512_temp0.0,gsm8k,w2_017,1,111,512,79,125,3234,40.937,3359,W2_reasoning_always_max_b512_68c280243b,NA,47.992,47.875,66.1,66.9,0,true,20000,true,none,,-3,-3,true,true,512,false,NA
w2_017_always_max_b512_r1_d30000,2026-07-19T13:44:27+08:00,2026-07-19T13:44:32+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq623_budget512_temp0.0,gsm8k,w2_017,1,111,512,79,125,3234,40.937,3359,W2_reasoning_always_max_b512_68c280243b,NA,47.992,47.875,66.1,66.9,0,true,30000,true,none,,-3,-3,true,true,512,false,NA
w2_018_always_max_b512_r1_d5000,2026-07-19T13:44:32+08:00,2026-07-19T13:44:46+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq670_budget512_temp0.0,gsm8k,w2_018,1,158,512,281,249,11643,41.434,11892,W2_reasoning_always_max_b512_68c280243b,NA,47.889,49.001,65.7,70.3,0,false,5000,false,wrong_answer,,414,342,false,false,512,false,NA
w2_018_always_max_b512_r1_d10000,2026-07-19T13:44:32+08:00,2026-07-19T13:44:46+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq670_budget512_temp0.0,gsm8k,w2_018,1,158,512,281,249,11643,41.434,11892,W2_reasoning_always_max_b512_68c280243b,NA,47.889,49.001,65.7,70.3,0,false,10000,false,wrong_answer,,414,342,false,false,512,false,NA
w2_018_always_max_b512_r1_d20000,2026-07-19T13:44:32+08:00,2026-07-19T13:44:46+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq670_budget512_temp0.0,gsm8k,w2_018,1,158,512,281,249,11643,41.434,11892,W2_reasoning_always_max_b512_68c280243b,NA,47.889,49.001,65.7,70.3,0,false,20000,false,wrong_answer,,414,342,false,false,512,false,NA
w2_018_always_max_b512_r1_d30000,2026-07-19T13:44:32+08:00,2026-07-19T13:44:46+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq670_budget512_temp0.0,gsm8k,w2_018,1,158,512,281,249,11643,41.434,11892,W2_reasoning_always_max_b512_68c280243b,NA,47.889,49.001,65.7,70.3,0,false,30000,false,wrong_answer,,414,342,false,false,512,false,NA
w2_019_always_max_b512_r1_d5000,2026-07-19T13:44:46+08:00,2026-07-19T13:44:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq615_budget512_temp0.0,gsm8k,w2_019,1,103,512,62,118,2407,38.823,2525,W2_reasoning_always_max_b512_68c280243b,NA,49.001,48.986,69.2,67.6,0,true,5000,true,none,,375,375,true,true,512,false,NA
w2_019_always_max_b512_r1_d10000,2026-07-19T13:44:46+08:00,2026-07-19T13:44:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq615_budget512_temp0.0,gsm8k,w2_019,1,103,512,62,118,2407,38.823,2525,W2_reasoning_always_max_b512_68c280243b,NA,49.001,48.986,69.2,67.6,0,true,10000,true,none,,375,375,true,true,512,false,NA
w2_019_always_max_b512_r1_d20000,2026-07-19T13:44:46+08:00,2026-07-19T13:44:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq615_budget512_temp0.0,gsm8k,w2_019,1,103,512,62,118,2407,38.823,2525,W2_reasoning_always_max_b512_68c280243b,NA,49.001,48.986,69.2,67.6,0,true,20000,true,none,,375,375,true,true,512,false,NA
w2_019_always_max_b512_r1_d30000,2026-07-19T13:44:46+08:00,2026-07-19T13:44:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq615_budget512_temp0.0,gsm8k,w2_019,1,103,512,62,118,2407,38.823,2525,W2_reasoning_always_max_b512_68c280243b,NA,49.001,48.986,69.2,67.6,0,true,30000,true,none,,375,375,true,true,512,false,NA
w2_020_always_max_b512_r1_d5000,2026-07-19T13:44:50+08:00,2026-07-19T13:45:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq671_budget512_temp0.0,gsm8k,w2_020,1,159,512,202,236,7830,38.762,8066,W2_reasoning_always_max_b512_68c280243b,NA,48.994,49.333,66.5,69.6,0,false,5000,false,wrong_answer,,120,98,false,false,512,false,NA
w2_020_always_max_b512_r1_d10000,2026-07-19T13:44:50+08:00,2026-07-19T13:45:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq671_budget512_temp0.0,gsm8k,w2_020,1,159,512,202,236,7830,38.762,8066,W2_reasoning_always_max_b512_68c280243b,NA,48.994,49.333,66.5,69.6,0,false,10000,false,wrong_answer,,120,98,false,false,512,false,NA
w2_020_always_max_b512_r1_d20000,2026-07-19T13:44:50+08:00,2026-07-19T13:45:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq671_budget512_temp0.0,gsm8k,w2_020,1,159,512,202,236,7830,38.762,8066,W2_reasoning_always_max_b512_68c280243b,NA,48.994,49.333,66.5,69.6,0,false,20000,false,wrong_answer,,120,98,false,false,512,false,NA
w2_020_always_max_b512_r1_d30000,2026-07-19T13:44:50+08:00,2026-07-19T13:45:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq671_budget512_temp0.0,gsm8k,w2_020,1,159,512,202,236,7830,38.762,8066,W2_reasoning_always_max_b512_68c280243b,NA,48.994,49.333,66.5,69.6,0,false,30000,false,wrong_answer,,120,98,false,false,512,false,NA
w2_021_always_max_b512_r1_d5000,2026-07-19T13:45:00+08:00,2026-07-19T13:45:07+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq655_budget512_temp0.0,gsm8k,w2_021,1,143,512,115,230,4449,38.687,4679,W2_reasoning_always_max_b512_68c280243b,NA,49.333,49.396,68.4,69.2,0,true,5000,true,none,,80,80,true,true,512,false,NA
w2_021_always_max_b512_r1_d10000,2026-07-19T13:45:00+08:00,2026-07-19T13:45:07+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq655_budget512_temp0.0,gsm8k,w2_021,1,143,512,115,230,4449,38.687,4679,W2_reasoning_always_max_b512_68c280243b,NA,49.333,49.396,68.4,69.2,0,true,10000,true,none,,80,80,true,true,512,false,NA
w2_021_always_max_b512_r1_d20000,2026-07-19T13:45:00+08:00,2026-07-19T13:45:07+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq655_budget512_temp0.0,gsm8k,w2_021,1,143,512,115,230,4449,38.687,4679,W2_reasoning_always_max_b512_68c280243b,NA,49.333,49.396,68.4,69.2,0,true,20000,true,none,,80,80,true,true,512,false,NA
w2_021_always_max_b512_r1_d30000,2026-07-19T13:45:00+08:00,2026-07-19T13:45:07+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq655_budget512_temp0.0,gsm8k,w2_021,1,143,512,115,230,4449,38.687,4679,W2_reasoning_always_max_b512_68c280243b,NA,49.333,49.396,68.4,69.2,0,true,30000,true,none,,80,80,true,true,512,false,NA
w2_022_always_max_b512_r1_d5000,2026-07-19T13:45:07+08:00,2026-07-19T13:45:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq651_budget512_temp0.0,gsm8k,w2_022,1,139,512,211,233,8238,39.043,8471,W2_reasoning_always_max_b512_68c280243b,NA,49.411,49.887,68.8,71.1,0,false,5000,false,deadline_miss,,10,10,true,false,512,false,NA
w2_022_always_max_b512_r1_d10000,2026-07-19T13:45:07+08:00,2026-07-19T13:45:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq651_budget512_temp0.0,gsm8k,w2_022,1,139,512,211,233,8238,39.043,8471,W2_reasoning_always_max_b512_68c280243b,NA,49.411,49.887,68.8,71.1,0,true,10000,true,none,,10,10,true,true,512,false,NA
w2_022_always_max_b512_r1_d20000,2026-07-19T13:45:07+08:00,2026-07-19T13:45:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq651_budget512_temp0.0,gsm8k,w2_022,1,139,512,211,233,8238,39.043,8471,W2_reasoning_always_max_b512_68c280243b,NA,49.411,49.887,68.8,71.1,0,true,20000,true,none,,10,10,true,true,512,false,NA
w2_022_always_max_b512_r1_d30000,2026-07-19T13:45:07+08:00,2026-07-19T13:45:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq651_budget512_temp0.0,gsm8k,w2_022,1,139,512,211,233,8238,39.043,8471,W2_reasoning_always_max_b512_68c280243b,NA,49.411,49.887,68.8,71.1,0,true,30000,true,none,,10,10,true,true,512,false,NA
w2_023_always_max_b512_r1_d5000,2026-07-19T13:45:17+08:00,2026-07-19T13:45:26+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq659_budget512_temp0.0,gsm8k,w2_023,1,147,512,168,235,6563,39.065,6798,W2_reasoning_always_max_b512_68c280243b,NA,49.887,50.174,69.9,70.3,0,false,5000,false,deadline_miss,,80,80,true,false,512,false,NA
w2_023_always_max_b512_r1_d10000,2026-07-19T13:45:17+08:00,2026-07-19T13:45:26+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq659_budget512_temp0.0,gsm8k,w2_023,1,147,512,168,235,6563,39.065,6798,W2_reasoning_always_max_b512_68c280243b,NA,49.887,50.174,69.9,70.3,0,true,10000,true,none,,80,80,true,true,512,false,NA
w2_023_always_max_b512_r1_d20000,2026-07-19T13:45:17+08:00,2026-07-19T13:45:26+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq659_budget512_temp0.0,gsm8k,w2_023,1,147,512,168,235,6563,39.065,6798,W2_reasoning_always_max_b512_68c280243b,NA,49.887,50.174,69.9,70.3,0,true,20000,true,none,,80,80,true,true,512,false,NA
w2_023_always_max_b512_r1_d30000,2026-07-19T13:45:17+08:00,2026-07-19T13:45:26+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq659_budget512_temp0.0,gsm8k,w2_023,1,147,512,168,235,6563,39.065,6798,W2_reasoning_always_max_b512_68c280243b,NA,49.887,50.174,69.9,70.3,0,true,30000,true,none,,80,80,true,true,512,false,NA
w2_024_always_max_b512_r1_d5000,2026-07-19T13:45:26+08:00,2026-07-19T13:45:33+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq626_budget512_temp0.0,gsm8k,w2_024,1,114,512,151,119,5842,38.689,5961,W2_reasoning_always_max_b512_68c280243b,NA,50.174,50.367,69.6,70.7,0,false,5000,false,deadline_miss,,122,122,true,false,512,false,NA
w2_024_always_max_b512_r1_d10000,2026-07-19T13:45:26+08:00,2026-07-19T13:45:33+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq626_budget512_temp0.0,gsm8k,w2_024,1,114,512,151,119,5842,38.689,5961,W2_reasoning_always_max_b512_68c280243b,NA,50.174,50.367,69.6,70.7,0,true,10000,true,none,,122,122,true,true,512,false,NA
w2_024_always_max_b512_r1_d20000,2026-07-19T13:45:26+08:00,2026-07-19T13:45:33+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq626_budget512_temp0.0,gsm8k,w2_024,1,114,512,151,119,5842,38.689,5961,W2_reasoning_always_max_b512_68c280243b,NA,50.174,50.367,69.6,70.7,0,true,20000,true,none,,122,122,true,true,512,false,NA
w2_024_always_max_b512_r1_d30000,2026-07-19T13:45:26+08:00,2026-07-19T13:45:33+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq626_budget512_temp0.0,gsm8k,w2_024,1,114,512,151,119,5842,38.689,5961,W2_reasoning_always_max_b512_68c280243b,NA,50.174,50.367,69.6,70.7,0,true,30000,true,none,,122,122,true,true,512,false,NA
w2_025_always_max_b512_r1_d5000,2026-07-19T13:45:33+08:00,2026-07-19T13:45:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq744_budget512_temp0.0,math,w2_025,1,232,512,371,234,14455,38.962,14689,W2_reasoning_always_max_b512_68c280243b,NA,50.359,51.537,69.6,72.6,1,false,5000,false,wrong_answer,,96,224,false,false,512,false,NA
w2_025_always_max_b512_r1_d10000,2026-07-19T13:45:33+08:00,2026-07-19T13:45:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq744_budget512_temp0.0,math,w2_025,1,232,512,371,234,14455,38.962,14689,W2_reasoning_always_max_b512_68c280243b,NA,50.359,51.537,69.6,72.6,1,false,10000,false,wrong_answer,,96,224,false,false,512,false,NA
w2_025_always_max_b512_r1_d20000,2026-07-19T13:45:33+08:00,2026-07-19T13:45:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq744_budget512_temp0.0,math,w2_025,1,232,512,371,234,14455,38.962,14689,W2_reasoning_always_max_b512_68c280243b,NA,50.359,51.537,69.6,72.6,1,false,20000,false,wrong_answer,,96,224,false,false,512,false,NA
w2_025_always_max_b512_r1_d30000,2026-07-19T13:45:33+08:00,2026-07-19T13:45:50+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq744_budget512_temp0.0,math,w2_025,1,232,512,371,234,14455,38.962,14689,W2_reasoning_always_max_b512_68c280243b,NA,50.359,51.537,69.6,72.6,1,false,30000,false,wrong_answer,,96,224,false,false,512,false,NA
w2_026_always_max_b512_r1_d5000,2026-07-19T13:45:50+08:00,2026-07-19T13:46:12+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq684_budget512_temp0.0,math,w2_026,1,172,512,511,234,19992,39.123,20226,W2_reasoning_always_max_b512_68c280243b,NA,51.545,52.85,71.9,74.6,1,false,5000,false,parse_error,,NA,0,false,false,512,true,NA
w2_026_always_max_b512_r1_d10000,2026-07-19T13:45:50+08:00,2026-07-19T13:46:12+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq684_budget512_temp0.0,math,w2_026,1,172,512,511,234,19992,39.123,20226,W2_reasoning_always_max_b512_68c280243b,NA,51.545,52.85,71.9,74.6,1,false,10000,false,parse_error,,NA,0,false,false,512,true,NA
w2_026_always_max_b512_r1_d20000,2026-07-19T13:45:50+08:00,2026-07-19T13:46:12+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq684_budget512_temp0.0,math,w2_026,1,172,512,511,234,19992,39.123,20226,W2_reasoning_always_max_b512_68c280243b,NA,51.545,52.85,71.9,74.6,1,false,20000,false,parse_error,,NA,0,false,false,512,true,NA
w2_026_always_max_b512_r1_d30000,2026-07-19T13:45:50+08:00,2026-07-19T13:46:12+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq684_budget512_temp0.0,math,w2_026,1,172,512,511,234,19992,39.123,20226,W2_reasoning_always_max_b512_68c280243b,NA,51.545,52.85,71.9,74.6,1,false,30000,false,parse_error,,NA,0,false,false,512,true,NA
w2_027_always_max_b512_r1_d5000,2026-07-19T13:46:12+08:00,2026-07-19T13:46:34+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq648_budget512_temp0.0,math,w2_027,1,136,512,511,235,19779,38.706,20014,W2_reasoning_always_max_b512_68c280243b,NA,52.85,54.776,73.8,78.4,1,false,5000,false,parse_error,,NA,-4,false,false,512,true,NA
w2_027_always_max_b512_r1_d10000,2026-07-19T13:46:12+08:00,2026-07-19T13:46:34+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq648_budget512_temp0.0,math,w2_027,1,136,512,511,235,19779,38.706,20014,W2_reasoning_always_max_b512_68c280243b,NA,52.85,54.776,73.8,78.4,1,false,10000,false,parse_error,,NA,-4,false,false,512,true,NA
