task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,start_power_w,end_power_w
GSM8K,gsm8k_0293,GSM8K,293,Grade School Math,,128,128,118,246,0,0,0,0,,,118,127,1409,132,132,7551,7683,7683,893.939,16.819,True,4,422,0,3.3243161958481893,0.4326846538914733,0.026175718077544798,25.540721332701636,4.029715106732348,4.028361896838603,0.0949704433497537,0.08525457570715475,42.699,42.69110648918469,42.706,66.41015625,1061.16796875,1061.16796875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/runner.log,NA,75,NA,75,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0294,GSM8K,294,Grade School Math,,128,128,147,275,0,0,0,0,,,147,127,1419,257,257,7515,7772,7772,571.984,16.8995,True,4,430,0,2.84098180184182,0.36554063327866954,0.022369935447573385,22.080110563914623,4.030329218106996,4.021013125512715,0.08468312757201646,0.06818375717801478,42.733670781893004,42.764977030352746,42.764977030352746,66.20703125,1061.4140625,1061.4140625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/runner.log,NA,83,NA,83,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0295,GSM8K,295,Grade School Math,,128,128,122,250,0,0,0,0,,,122,127,1437,132,132,7534,7666,7666,924.242,16.8569,True,4,421,0,3.361910249672483,0.43854816718920986,0.02647173424938963,25.772403973989256,4.02700328407225,4.029824958123953,0.09497865353037767,0.056226968174204355,42.80250246305419,42.725,42.80250246305419,66.671875,1061.95703125,1061.95703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0296,GSM8K,296,Grade School Math,,128,128,153,281,0,0,0,0,,,153,127,1425,257,257,7511,7768,7768,595.331,16.9085,True,4,440,0,3.1743189131775287,0.40864043681482093,0.024994637111634084,24.658109317563042,4.029128477905074,4.018796019900497,0.08939770867430442,0.10266169154228855,42.759827332242224,42.765174129353234,42.765174129353234,66.5625,1061.46875,1061.46875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/runner.log,NA,370,NA,370,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0297,GSM8K,297,Grade School Math,,128,128,112,240,0,0,0,0,,,112,127,1421,132,132,7522,7654,7654,848.485,16.8838,True,4,438,0,3.0614564490976717,0.3999812449827112,0.024105956292107652,23.43238766139358,4.026254292722812,4.0263728106755625,0.08774816026165166,0.09472894078398665,42.804,42.725,42.804,65.921875,1061.26953125,1061.26953125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0298,GSM8K,298,Grade School Math,,128,128,144,272,0,0,0,0,,,144,127,1426,258,258,7526,7784,7784,558.14,16.8748,True,4,471,0,3.141654171152529,0.40360408159719025,0.02473743441852385,24.454636068251286,4.03092427983539,4.020532125205931,0.0732395061728395,0.1134645799011532,42.75545596707819,42.765345963756175,42.765345963756175,66.0703125,1061.0859375,1061.0859375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/runner.log,NA,55,NA,55,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0299,GSM8K,299,Grade School Math,,128,128,142,270,0,0,0,0,,,142,127,1431,256,256,7550,7806,7806,554.688,16.8212,True,4,503,0,3.131591779495959,0.40117752747834473,0.024658202988157157,24.445205430745457,4.022045045045045,4.023058823529412,0.1129009009009009,0.08133823529411764,42.80243243243243,42.75244117647059,42.80243243243243,66.1328125,1061.47265625,1061.47265625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/runner.log,NA,500,NA,500,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0300,GSM8K,300,Grade School Math,,128,128,152,280,0,0,0,0,,,152,127,1429,257,257,7527,7784,7784,591.44,16.8726,True,4,424,0,3.258177594041698,0.41857368885427776,0.0256549416853677,25.361654392020576,4.029399507793273,4.013615828524319,0.0736735028712059,0.14027535037098102,42.785,42.719,42.785,66.07421875,1061.25390625,1061.25390625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/runner.log,NA,31800,NA,31800,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0301,GSM8K,301,Grade School Math,,128,128,122,250,0,0,0,0,,,122,127,1425,132,132,7516,7648,7648,924.242,16.8973,True,4,514,0,3.443848741700158,0.4502940300340165,0.027116919225985497,26.33855517652281,4.023985507246377,4.025236272878536,0.09054589371980676,0.07171630615640599,42.74349275362319,42.70445673876872,42.74349275362319,65.68359375,1060.9375,1060.9375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/runner.log,NA,78,NA,78,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0302,GSM8K,302,Grade School Math,,128,128,154,282,0,0,0,0,,,154,127,1429,258,258,7522,7780,7780,596.899,16.8838,True,4,488,0,3.409557285177551,0.4382464376834898,0.02684690775730355,26.526355678681348,4.02249387755102,4.012777777777777,0.10522857142857144,0.1409111111111111,42.73377142857143,42.745155555555556,42.745155555555556,65.9921875,1061.08203125,1061.08203125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0303,GSM8K,303,Grade School Math,,128,128,105,233,0,0,0,0,,,105,127,1431,133,133,7534,7667,7667,789.474,16.8569,True,4,485,0,2.859328316048008,0.37293965254310785,0.022514396189354392,21.922470199140076,4.025263245033113,4.024777594728171,0.09142218543046357,0.09101647446457989,42.785,42.739,42.785,65.765625,1061.07421875,1061.07421875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0304,GSM8K,304,Grade School Math,,128,128,148,276,0,0,0,0,,,148,127,1444,258,258,7513,7771,7771,573.643,16.904,True,4,446,0,2.886068973540341,0.3713896504362812,0.022724952547561742,22.42764199338199,4.02380226904376,4.015719008264463,0.08225283630470016,0.099699173553719,42.773648298217175,42.77214380165289,42.778,66.05078125,1061.07421875,1061.07421875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/runner.log,NA,1300,NA,1300,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0305,GSM8K,305,Grade School Math,,128,128,124,252,0,0,0,0,,,124,127,1450,134,134,7526,7660,7660,925.373,16.8748,True,4,395,0,3.548277619393149,0.4632216213306983,0.02793919385348936,27.17980656455152,4.010211093990755,4.027403347280335,0.11678890600924499,0.06789539748953975,42.809452234206475,42.73721924686192,42.809452234206475,65.4140625,1060.84375,1060.84375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/runner.log,NA,3200,NA,3200,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0306,GSM8K,306,Grade School Math,,128,128,91,219,0,0,0,0,,,91,127,1440,130,130,7542,7672,7672,700,16.839,True,4,434,0,3.0894621167363714,0.40269318518461567,0.024326473360128907,23.70235335960144,4.021630541871922,4.027212748344371,0.08542364532019704,0.07188990066225166,42.772,42.745,42.772,65.80078125,1060.78125,1060.78125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/runner.log,4,4,4,4,exact_answer_phrase,gsm8k_numeric_exact,True,,
GSM8K,gsm8k_0307,GSM8K,307,Grade School Math,,128,128,117,245,0,0,0,0,,,117,127,1447,132,132,7529,7661,7661,886.364,16.8681,True,4,471,0,3.235292733244996,0.4223068441776526,0.025474745931062963,24.785577629389913,4.019356387306754,4.019,0.11275589910496338,0.08601502504173623,42.776237591537836,42.699,42.776237591537836,66.31640625,1061.4765625,1061.4765625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/runner.log,NA,10,NA,10,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0308,GSM8K,308,Grade School Math,,128,128,122,250,0,0,0,0,,,122,127,1444,133,133,7517,7650,7650,917.293,16.895,True,4,484,0,2.800025265149925,0.36601637452940194,0.022047443032676573,21.420193278396926,4.022829629629629,4.026249376558604,0.08795802469135804,0.07639318370739817,42.729989300411525,42.64419534497091,42.729989300411525,66.375,1061.20703125,1061.20703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/runner.log,NA,16,NA,16,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0309,GSM8K,309,Grade School Math,,128,128,120,248,0,0,0,0,,,120,127,1410,131,131,7535,7666,7666,916.031,16.8547,True,4,450,0,3.216329671514167,0.419557744784003,0.025325430484363518,24.656383261827607,4.029255546425636,4.020118226600985,0.06139605587510272,0.09123399014778324,42.68202300739524,42.69105911330049,42.692,66.04296875,1061.2109375,1061.2109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/runner.log,NA,6,NA,6,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0310,GSM8K,310,Grade School Math,,128,128,128,256,0,0,0,0,,,128,127,1408,131,131,7508,7639,7639,977.099,16.9153,True,4,446,0,3.13221951700734,0.41003004542575466,0.024663145803207404,23.927024890419073,4.026375203915172,4.016473879062114,0.06541272430668842,0.10873179761415055,42.739,42.72522089675031,42.739,66.52734375,1061.546875,1061.546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0311,GSM8K,311,Grade School Math,,128,128,164,292,0,0,0,0,,,164,127,4065,253,253,7592,7845,7845,648.221,16.7281,True,4,390,0,3.294679772455831,0.41997192765530034,0.025942360413038042,25.846762814915994,4.01412778235779,4.026752066115702,0.11491178895300906,0.05577685950413222,42.554597691673536,42.32039256198347,42.554597691673536,66.22265625,1061.36328125,1061.36328125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/runner.log,NA,2050,NA,2050,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0312,GSM8K,312,Grade School Math,,128,128,107,235,0,0,0,0,,,107,127,1392,131,131,7544,7675,7675,816.794,16.8346,True,4,487,0,3.296669233712156,0.429533450646535,0.02595802546230044,25.301936368740797,4.0195840130505704,4.020141659681475,0.07183197389885808,0.09135624476110646,42.407,42.455922883487005,42.455922883487005,65.5703125,1060.82421875,1060.82421875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0312/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0312/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0312/runner.log,NA,91,NA,91,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0313,GSM8K,313,Grade School Math,,128,128,97,225,0,0,0,0,,,97,127,1396,130,130,7528,7658,7658,746.154,16.8704,True,4,395,0,3.2916340630138747,0.42982946761737717,0.025918378448928147,25.207333654560255,4.022448247758761,4.026183017312448,0.08234066829665851,0.05382852431986809,42.50952159739201,42.550734542456716,42.550734542456716,65.69921875,1061.02734375,1061.02734375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0313/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0313/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0313/runner.log,NA,32,NA,32,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0314,GSM8K,314,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1398,255,255,7475,7730,7730,505.882,16.99,True,4,433,0,3.2874770151662775,0.4252881002802429,0.025885645788710845,25.412197327235326,4.0216125,4.021358208955224,0.0909875,0.06777114427860696,42.6,42.63223383084577,42.63223383084577,66.13671875,1061.05859375,1061.05859375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0314/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0314/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0314/runner.log,NA,120000,NA,120000,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0315,GSM8K,315,Grade School Math,,128,128,120,248,0,0,0,0,,,120,127,1410,133,133,7503,7636,7636,902.256,16.9266,True,4,388,0,3.149139325231353,0.41240693101510645,0.02479637263961695,24.046827887466613,4.02132239540607,4.0220167224080265,0.07671862182116489,0.07507859531772575,42.671438063986876,42.595083612040135,42.671438063986876,66.17578125,1061.68359375,1061.68359375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0315/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0315/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0315/runner.log,NA,30,NA,30,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0316,GSM8K,316,Grade School Math,,128,128,122,250,0,0,0,0,,,122,127,1465,129,129,7485,7614,7614,945.736,16.9673,True,4,426,0,3.3004361668715623,0.43346942039290287,0.025987686353319387,25.129520974560076,4.0152641815235,4.015152191894128,0.08949756888168557,0.10174772539288668,42.62839384116694,42.626,42.633,66.76171875,1061.421875,1061.421875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0316/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0316/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0316/runner.log,NA,14,NA,14,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0317,GSM8K,317,Grade School Math,,128,128,134,262,0,0,0,0,,,134,127,1408,254,254,7504,7758,7758,527.559,16.9243,True,4,373,0,3.4196016874972313,0.4407839246580602,0.026925997539348278,26.52926989160352,4.016236304170073,4.028643092105264,0.09970891251022077,0.02735279605263158,42.666,42.679,42.679,66.48046875,1061.6953125,1061.6953125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0317/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0317/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0317/runner.log,NA,156,NA,156,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0318,GSM8K,318,Grade School Math,,128,128,104,232,0,0,0,0,,,104,127,1420,128,128,7489,7617,7617,812.5,16.9582,True,4,386,0,3.023168318705287,0.39689750803535345,0.02380447495043533,23.027473083578172,4.019227272727273,4.017110460251046,0.08263636363636363,0.05033221757322176,42.719,42.660944769874476,42.719,66.1171875,1061.08203125,1061.08203125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0318/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0318/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0318/runner.log,NA,12,NA,12,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0319,GSM8K,319,Grade School Math,,128,128,117,245,0,0,0,0,,,117,127,1441,129,129,7491,7620,7620,906.977,16.9537,True,4,412,0,3.1657841677127023,0.41545723985731003,0.024927434391438602,24.12327535797079,4.01327185244587,4.014213333333333,0.08198075380914194,0.09012666666666666,42.692,42.62,42.692,66.1953125,1061.46484375,1061.46484375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0319/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0319/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0319/runner.log,NA,123,NA,123,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0320,GSM8K,320,Grade School Math,,128,128,132,260,0,0,0,0,,,132,127,1451,253,253,7464,7717,7717,521.739,17.015,True,4,444,0,3.3093143374876397,0.4288343057519295,0.026057593208564094,25.537978742392113,4.014582236842105,4.028748984565394,0.09426315789473684,0.04500324939073923,42.659,42.67256214459789,42.67256214459789,66.09765625,1061.16015625,1061.16015625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0320/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0320/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0320/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
